combo_label,odd1,odd2,combo_odds,legs_summary,,Combination: Match Result (odd1) - 2nd Half Corners (odd2)
X-Over 7.5,3.7,5.1,17,Match Result: Draw @ 3.7000  |  2nd Half Corners: Over 7.5 @ 5.1000,,
X-Over 8.5,3.7,7.8,24,Match Result: Draw @ 3.7000  |  2nd Half Corners: Over 8.5 @ 7.8000,,
X-Over 9.5,3.7,10.5,32,Match Result: Draw @ 3.7000  |  2nd Half Corners: Over 9.5 @ 10.5000,,
X-Under 1.5,3.7,10.5,40,Match Result: Draw @ 3.7000  |  2nd Half Corners: Under 1.5 @ 10.5000,,
X-Under 2.5,3.7,6.2,25,Match Result: Draw @ 3.7000  |  2nd Half Corners: Under 2.5 @ 6.2000,,
X-Under 3.5,3.7,3.5,14,Match Result: Draw @ 3.7000  |  2nd Half Corners: Under 3.5 @ 3.5000,,
X-Under 4.5,3.7,2.25,8.5,Match Result: Draw @ 3.7000  |  2nd Half Corners: Under 4.5 @ 2.2500,,
X-Under 6.5,3.7,1.3,5,Match Result: Draw @ 3.7000  |  2nd Half Corners: Under 6.5 @ 1.3000,,
X-Under 7.5,3.7,1.14,4.4,Match Result: Draw @ 3.7000  |  2nd Half Corners: Under 7.5 @ 1.1400,,
X-Under 9.5,3.7,1.025,3.9,Match Result: Draw @ 3.7000  |  2nd Half Corners: Under 9.5 @ 1.0250,,
2-Over 1.5,3.65,1.025,3.65,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 1.5 @ 1.0250,,
2-Over 2.5,3.65,1.1,3.75,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 2.5 @ 1.1000,,
2-Over 3.5,3.65,1.27,4.25,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 3.5 @ 1.2700,,
2-Over 4.5,3.65,1.6,5.4,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 4.5 @ 1.6000,,
2-Over 5.5,3.65,2.22,7.2,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 5.5 @ 2.2200,,
2-Over 6.5,3.65,3.3,10.25,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 6.5 @ 3.3000,,
2-Over 7.5,3.65,5.1,15.5,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 7.5 @ 5.1000,,
2-Over 8.5,3.65,7.8,23,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 8.5 @ 7.8000,,
2-Over 9.5,3.65,10.5,29,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Over 9.5 @ 10.5000,,
2-Under 1.5,3.65,10.5,37,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Under 1.5 @ 10.5000,,
2-Under 2.5,3.65,6.2,22,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Under 2.5 @ 6.2000,,
2-Under 3.5,3.65,3.5,12.5,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Under 3.5 @ 3.5000,,
2-Under 4.5,3.65,2.25,7.9,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Under 4.5 @ 2.2500,,
2-Under 5.5,3.65,1.62,5.8,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Under 5.5 @ 1.6200,,
2-Under 6.5,3.65,1.3,4.6,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Under 6.5 @ 1.3000,,
2-Under 7.5,3.65,1.14,3.95,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Under 7.5 @ 1.1400,,
2-Under 8.5,3.65,1.06,3.7,Match Result: Colorado Rapids @ 3.6500  |  2nd Half Corners: Under 8.5 @ 1.0600,,
1-Over 1.5,1.36,1.02,1.36,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Over 1.5 @ 1.0200,,
1-Over 3.5,1.36,1.24,1.7,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Over 3.5 @ 1.2400,,
1-Under 2.5,1.36,6.6,8,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Under 2.5 @ 6.6000,,
1-Over 2.5,1.36,1.09,1.47,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Over 2.5 @ 1.0900,,
1-Over 4.5,1.36,1.53,2.1,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Over 4.5 @ 1.5300,,
1-Over 5.5,1.36,2.07,2.87,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Over 5.5 @ 2.0700,,
1-Over 6.5,1.36,3.05,4.25,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Over 6.5 @ 3.0500,,
1-Over 7.5,1.36,4.7,6.4,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Over 7.5 @ 4.7000,,
1-Over 8.5,1.36,7.1,10,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Over 8.5 @ 7.1000,,
1-Under 3.5,1.36,3.8,4.65,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Under 3.5 @ 3.8000,,
1-Under 4.5,1.36,2.4,3,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Under 4.5 @ 2.4000,,
1-Under 5.5,1.36,1.7,2.18,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Under 5.5 @ 1.7000,,
1-Under 6.5,1.36,1.35,1.75,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Under 6.5 @ 1.3500,,
1-Under 7.5,1.36,1.17,1.55,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Under 7.5 @ 1.1700,,
1-Under 8.5,1.36,1.08,1.42,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Under 8.5 @ 1.0800,,
1-Under 9.5,1.36,1.03,1.37,Match Result: Real Salt Lake @ 1.3600  |  2nd Half Corners: Under 9.5 @ 1.0300,,
2-Over 2.5,8.5,1.09,8.5,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Over 2.5 @ 1.0900,,
2-Over 4.5,8.5,1.53,10.25,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Over 4.5 @ 1.5300,,
2-Over 6.5,8.5,3.05,18.5,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Over 6.5 @ 3.0500,,
2-Over 7.5,8.5,4.7,27,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Over 7.5 @ 4.7000,,
2-Over 8.5,8.5,7.1,40,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Over 8.5 @ 7.1000,,
2-Under 1.5,8.5,11,90,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Under 1.5 @ 11.0000,,
2-Under 2.5,8.5,6.6,55,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Under 2.5 @ 6.6000,,
2-Under 3.5,8.5,3.8,30,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Under 3.5 @ 3.8000,,
2-Under 5.5,8.5,1.7,13.5,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Under 5.5 @ 1.7000,,
2-Under 6.5,8.5,1.35,10.5,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Under 6.5 @ 1.3500,,
2-Under 7.5,8.5,1.17,8.75,Match Result: Sporting Kansas City @ 8.5000  |  2nd Half Corners: Under 7.5 @ 1.1700,,
X-Over 1.5,5,1.02,5.1,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 1.5 @ 1.0200,,
X-Over 2.5,5,1.09,5.4,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 2.5 @ 1.0900,,
X-Over 3.5,5,1.24,6.1,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 3.5 @ 1.2400,,
X-Over 4.5,5,1.53,7.3,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 4.5 @ 1.5300,,
X-Over 5.5,5,2.07,9.5,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 5.5 @ 2.0700,,
X-Over 6.5,5,3.05,13,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 6.5 @ 3.0500,,
X-Over 7.5,5,4.7,19,Match Result: Draw @ 5.0000  |  2nd Half Corners: Over 7.5 @ 4.7000,,
X-Under 2.5,5,6.6,37,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 2.5 @ 6.6000,,
X-Under 3.5,5,3.8,21,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 3.5 @ 3.8000,,
X-Under 5.5,5,1.7,9.25,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 5.5 @ 1.7000,,
X-Under 6.5,5,1.35,7.2,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 6.5 @ 1.3500,,
X-Under 7.5,5,1.17,6.2,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 7.5 @ 1.1700,,
X-Under 8.5,5,1.08,5.6,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 8.5 @ 1.0800,,
X-Under 9.5,5,1.03,5.3,Match Result: Draw @ 5.0000  |  2nd Half Corners: Under 9.5 @ 1.0300,,
1-Over 1.5,1.95,1.03,1.95,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 1.5 @ 1.0300,,
1-Over 2.5,1.95,1.11,2.07,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 2.5 @ 1.1100,,
1-Over 3.5,1.95,1.3,2.45,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 3.5 @ 1.3000,,
1-Over 4.5,1.95,1.65,3.1,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 4.5 @ 1.6500,,
1-Over 5.5,1.95,2.32,4.35,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 5.5 @ 2.3200,,
1-Over 6.5,1.95,3.5,6.4,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 6.5 @ 3.5000,,
1-Over 7.5,1.95,5.5,9.75,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 7.5 @ 5.5000,,
1-Over 8.5,1.95,8.25,14.5,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 8.5 @ 8.2500,,
1-Over 9.5,1.95,11,19.5,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Over 9.5 @ 11.0000,,
1-Under 1.5,1.95,10.25,18.5,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Under 1.5 @ 10.2500,,
1-Under 2.5,1.95,5.9,10.75,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Under 2.5 @ 5.9000,,
1-Under 3.5,1.95,3.35,6,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Under 3.5 @ 3.3500,,
1-Under 5.5,1.95,1.57,2.9,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Under 5.5 @ 1.5700,,
1-Under 6.5,1.95,1.27,2.37,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Under 6.5 @ 1.2700,,
1-Under 7.5,1.95,1.13,2.12,Match Result: New England Revolution @ 1.9500  |  2nd Half Corners: Under 7.5 @ 1.1300,,
2-Over 3.5,3.8,1.3,4.55,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
2-Over 4.5,3.8,1.65,5.7,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Over 4.5 @ 1.6500,,
2-Over 5.5,3.8,2.32,7.8,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Over 5.5 @ 2.3200,,
2-Over 6.5,3.8,3.5,11.75,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Over 6.5 @ 3.5000,,
2-Over 7.5,3.8,5.5,17.5,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Over 7.5 @ 5.5000,,
2-Over 8.5,3.8,8.25,25,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Over 8.5 @ 8.2500,,
2-Over 9.5,3.8,11,30,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Over 9.5 @ 11.0000,,
2-Under 2.5,3.8,5.9,22,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Under 2.5 @ 5.9000,,
2-Under 3.5,3.8,3.35,12.5,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
2-Under 4.5,3.8,2.15,7.9,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
2-Under 5.5,3.8,1.57,5.8,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
2-Under 6.5,3.8,1.27,4.6,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Under 6.5 @ 1.2700,,
2-Under 7.5,3.8,1.13,4.1,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
2-Under 8.5,3.8,1.05,3.8,Match Result: CF Montreal @ 3.8000  |  2nd Half Corners: Under 8.5 @ 1.0500,,
X-Over 1.5,3.65,1.03,3.85,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 1.5 @ 1.0300,,
X-Over 2.5,3.65,1.11,4.15,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 2.5 @ 1.1100,,
X-Over 3.5,3.65,1.3,4.85,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 3.5 @ 1.3000,,
X-Over 4.5,3.65,1.65,6.1,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 4.5 @ 1.6500,,
X-Over 5.5,3.65,2.32,8.5,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 5.5 @ 2.3200,,
X-Over 8.5,3.65,8.25,27,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 8.5 @ 8.2500,,
X-Over 9.5,3.65,11,40,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 9.5 @ 11.0000,,
X-Under 1.5,3.65,10.25,32,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 1.5 @ 10.2500,,
X-Under 2.5,3.65,5.9,20,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 2.5 @ 5.9000,,
X-Under 3.5,3.65,3.35,12,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 3.5 @ 3.3500,,
X-Under 4.5,3.65,2.15,8,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 4.5 @ 2.1500,,
X-Under 5.5,3.65,1.57,5.9,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 5.5 @ 1.5700,,
X-Under 6.5,3.65,1.27,4.75,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 6.5 @ 1.2700,,
X-Under 7.5,3.65,1.13,4.25,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 7.5 @ 1.1300,,
X-Under 8.5,3.65,1.05,3.9,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 8.5 @ 1.0500,,
X-Under 9.5,3.65,1.02,3.75,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 9.5 @ 1.0200,,
1-Over 1.5,2.92,1.03,2.92,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Over 1.5 @ 1.0300,,
1-Over 2.5,2.92,1.12,3,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Over 2.5 @ 1.1200,,
1-Over 4.5,2.92,1.67,4.4,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Over 4.5 @ 1.6700,,
1-Over 5.5,2.92,2.35,6,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Over 5.5 @ 2.3500,,
1-Over 6.5,2.92,3.55,9,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Over 6.5 @ 3.5500,,
1-Over 7.5,2.92,5.6,13.5,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Over 7.5 @ 5.6000,,
1-Over 9.5,2.92,11.25,26,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Over 9.5 @ 11.2500,,
1-Under 1.5,2.92,10.25,29,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Under 1.5 @ 10.2500,,
1-Under 2.5,2.92,5.8,16.5,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Under 2.5 @ 5.8000,,
1-Under 4.5,2.92,2.12,5.8,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Under 4.5 @ 2.1200,,
1-Under 5.5,2.92,1.55,4.3,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Under 5.5 @ 1.5500,,
1-Under 6.5,2.92,1.27,3.45,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Under 6.5 @ 1.2700,,
1-Under 7.5,2.92,1.12,3.05,Match Result: Atlanta United FC @ 2.9200  |  2nd Half Corners: Under 7.5 @ 1.1200,,
2-Over 1.5,2.37,1.03,2.37,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Over 1.5 @ 1.0300,,
2-Over 4.5,2.37,1.67,3.75,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Over 4.5 @ 1.6700,,
2-Over 5.5,2.37,2.35,5.2,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Over 5.5 @ 2.3500,,
2-Over 6.5,2.37,3.55,7.8,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Over 6.5 @ 3.5500,,
2-Over 7.5,2.37,5.6,12,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Over 7.5 @ 5.6000,,
2-Over 8.5,2.37,8.25,17.5,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Over 8.5 @ 8.2500,,
2-Over 9.5,2.37,11.25,24,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Over 9.5 @ 11.2500,,
2-Under 1.5,2.37,10.25,21,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Under 1.5 @ 10.2500,,
2-Under 3.5,2.37,3.3,7.2,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Under 3.5 @ 3.3000,,
2-Under 4.5,2.37,2.12,4.85,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Under 4.5 @ 2.1200,,
2-Under 6.5,2.37,1.27,2.9,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Under 6.5 @ 1.2700,,
2-Under 7.5,2.37,1.12,2.55,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Under 7.5 @ 1.1200,,
2-Under 8.5,2.37,1.05,2.4,Match Result: Columbus Crew SC @ 2.3700  |  2nd Half Corners: Under 8.5 @ 1.0500,,
X-Over 1.5,3.5,1.03,3.6,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 1.5 @ 1.0300,,
X-Over 3.5,3.5,1.3,4.55,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
X-Over 4.5,3.5,1.67,5.9,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 4.5 @ 1.6700,,
X-Over 5.5,3.5,2.35,8.25,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 5.5 @ 2.3500,,
X-Over 6.5,3.5,3.55,12.5,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 6.5 @ 3.5500,,
X-Over 7.5,3.5,5.6,19.5,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 7.5 @ 5.6000,,
X-Over 8.5,3.5,8.25,27,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 8.5 @ 8.2500,,
X-Over 9.5,3.5,11.25,35,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 9.5 @ 11.2500,,
X-Under 1.5,3.5,10.25,32,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 1.5 @ 10.2500,,
X-Under 2.5,3.5,5.8,20,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 2.5 @ 5.8000,,
X-Under 3.5,3.5,3.3,11.5,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 3.5 @ 3.3000,,
X-Under 5.5,3.5,1.55,5.3,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 5.5 @ 1.5500,,
X-Under 7.5,3.5,1.12,3.9,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 7.5 @ 1.1200,,
X-Under 8.5,3.5,1.05,3.65,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 8.5 @ 1.0500,,
X-Under 9.5,3.5,1.02,3.55,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 9.5 @ 1.0200,,
1-Over 1.5,1.42,1.03,1.42,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Over 1.5 @ 1.0300,,
1-Over 2.5,1.42,1.11,1.55,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Over 2.5 @ 1.1100,,
1-Over 3.5,1.42,1.3,1.83,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Over 3.5 @ 1.3000,,
1-Over 4.5,1.42,1.65,2.37,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Over 4.5 @ 1.6500,,
1-Over 5.5,1.42,2.32,3.4,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Over 5.5 @ 2.3200,,
1-Over 7.5,1.42,5.4,7.8,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Over 7.5 @ 5.4000,,
1-Over 8.5,1.42,8.25,11.75,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Over 8.5 @ 8.2500,,
1-Over 9.5,1.42,11,14.5,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Over 9.5 @ 11.0000,,
1-Under 1.5,1.42,10.25,13,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Under 1.5 @ 10.2500,,
1-Under 3.5,1.42,3.35,4.3,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Under 3.5 @ 3.3500,,
1-Under 4.5,1.42,2.15,2.82,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Under 4.5 @ 2.1500,,
1-Under 5.5,1.42,1.57,2.1,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Under 5.5 @ 1.5700,,
1-Under 6.5,1.42,1.27,1.72,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Under 6.5 @ 1.2700,,
1-Under 8.5,1.42,1.05,1.44,Match Result: Inter Miami CF @ 1.4200  |  2nd Half Corners: Under 8.5 @ 1.0500,,
2-Over 2.5,6.9,1.11,6.9,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Over 2.5 @ 1.1100,,
2-Over 3.5,6.9,1.3,7.5,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
2-Over 4.5,6.9,1.65,9,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Over 4.5 @ 1.6500,,
2-Over 5.5,6.9,2.32,12,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Over 5.5 @ 2.3200,,
2-Over 6.5,6.9,3.5,17.5,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Over 6.5 @ 3.5000,,
2-Over 7.5,6.9,5.4,26,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Over 7.5 @ 5.4000,,
2-Over 8.5,6.9,8.25,40,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Over 8.5 @ 8.2500,,
2-Over 9.5,6.9,11,55,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Over 9.5 @ 11.0000,,
2-Under 1.5,6.9,10.25,80,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Under 1.5 @ 10.2500,,
2-Under 3.5,6.9,3.35,27,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
2-Under 4.5,6.9,2.15,16.5,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
2-Under 5.5,6.9,1.57,11.25,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
2-Under 6.5,6.9,1.27,8.75,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Under 6.5 @ 1.2700,,
2-Under 7.5,6.9,1.13,7.4,Match Result: Austin FC @ 6.9000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
X-Over 1.5,5.1,1.03,5.2,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 1.5 @ 1.0300,,
X-Over 2.5,5.1,1.11,5.5,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 2.5 @ 1.1100,,
X-Over 3.5,5.1,1.3,6.4,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
X-Over 4.5,5.1,1.65,8,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 4.5 @ 1.6500,,
X-Over 5.5,5.1,2.32,10.75,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 5.5 @ 2.3200,,
X-Over 6.5,5.1,3.5,16,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 6.5 @ 3.5000,,
X-Over 7.5,5.1,5.4,25,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 7.5 @ 5.4000,,
X-Over 9.5,5.1,11,45,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 9.5 @ 11.0000,,
X-Under 1.5,5.1,10.25,60,Match Result: Draw @ 5.1000  |  2nd Half Corners: Under 1.5 @ 10.2500,,
X-Under 2.5,5.1,5.8,35,Match Result: Draw @ 5.1000  |  2nd Half Corners: Under 2.5 @ 5.8000,,
X-Under 3.5,5.1,3.35,18,Match Result: Draw @ 5.1000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
X-Under 4.5,5.1,2.15,11.5,Match Result: Draw @ 5.1000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
X-Under 5.5,5.1,1.57,8.5,Match Result: Draw @ 5.1000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
X-Under 6.5,5.1,1.27,6.7,Match Result: Draw @ 5.1000  |  2nd Half Corners: Under 6.5 @ 1.2700,,
X-Under 7.5,5.1,1.13,5.8,Match Result: Draw @ 5.1000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
X-Under 8.5,5.1,1.05,5.4,Match Result: Draw @ 5.1000  |  2nd Half Corners: Under 8.5 @ 1.0500,,
1-Over 2.5,2.15,1.11,2.25,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Over 2.5 @ 1.1100,,
1-Over 3.5,2.15,1.29,2.62,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Over 3.5 @ 1.2900,,
1-Over 4.5,2.15,1.62,3.3,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Over 4.5 @ 1.6200,,
1-Over 5.5,2.15,2.27,4.5,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Over 5.5 @ 2.2700,,
1-Over 6.5,2.15,3.4,6.7,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Over 6.5 @ 3.4000,,
1-Over 9.5,2.15,10.75,19.5,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Over 9.5 @ 10.7500,,
1-Under 1.5,2.15,10.5,21,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Under 1.5 @ 10.5000,,
1-Under 2.5,2.15,6,12,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Under 2.5 @ 6.0000,,
1-Under 3.5,2.15,3.4,6.8,Match Result: Charlotte FC @ 2.1500  |  2nd Half Corners: Under 3.5 @ 3.4000,,
