combo_label,odd1,odd2,combo_odds,legs_summary,,Combination: Match Result (odd1) - 1st Half Corners (odd2)
1-Over 4.5,1.53,2.2,3.35,Match Result: Argentinos Juniors @ 1.5300  |  1st Half Corners: Over 4.5 @ 2.2000,,
1-Under 4.5,1.53,1.62,2.42,Match Result: Argentinos Juniors @ 1.5300  |  1st Half Corners: Under 4.5 @ 1.6200,,
2-Over 4.5,7,2.2,14,Match Result: CA Banfield @ 7.0000  |  1st Half Corners: Over 4.5 @ 2.2000,,
2-Under 4.5,7,1.62,11.25,Match Result: CA Banfield @ 7.0000  |  1st Half Corners: Under 4.5 @ 1.6200,,
X-Over 4.5,3.8,2.2,8.25,Match Result: Draw @ 3.8000  |  1st Half Corners: Over 4.5 @ 2.2000,,
X-Under 4.5,3.8,1.62,6.3,Match Result: Draw @ 3.8000  |  1st Half Corners: Under 4.5 @ 1.6200,,
1-Over 4.5,1.22,1.78,2.2,Match Result: Atletico Nacional @ 1.2200  |  1st Half Corners: Over 4.5 @ 1.7800,,
1-Under 4.5,1.22,1.95,2.35,Match Result: Atletico Nacional @ 1.2200  |  1st Half Corners: Under 4.5 @ 1.9500,,
2-Over 4.5,12.5,1.78,20,Match Result: Jaguares de Cordoba @ 12.5000  |  1st Half Corners: Over 4.5 @ 1.7800,,
2-Under 4.5,12.5,1.95,24,Match Result: Jaguares de Cordoba @ 12.5000  |  1st Half Corners: Under 4.5 @ 1.9500,,
X-Over 4.5,5.8,1.78,9.75,Match Result: Draw @ 5.8000  |  1st Half Corners: Over 4.5 @ 1.7800,,
X-Under 4.5,5.8,1.95,11.75,Match Result: Draw @ 5.8000  |  1st Half Corners: Under 4.5 @ 1.9500,,
1-Over 4.5,2.18,1.91,4.05,Match Result: Athletic Bilbao @ 2.1800  |  1st Half Corners: Over 4.5 @ 1.9100,,
1-Over 4.5,5.6,1.75,8,Match Result: RCD Mallorca @ 5.6000  |  1st Half Corners: Over 4.5 @ 1.7500,,
1-Under 4.5,5.6,2.02,10.25,Match Result: RCD Mallorca @ 5.6000  |  1st Half Corners: Under 4.5 @ 2.0200,,
2-Over 4.5,1.6,1.75,2.75,Match Result: Real Madrid @ 1.6000  |  1st Half Corners: Over 4.5 @ 1.7500,,
2-Under 4.5,1.6,2.02,3.15,Match Result: Real Madrid @ 1.6000  |  1st Half Corners: Under 4.5 @ 2.0200,,
X-Over 4.5,4.1,1.75,6.9,Match Result: Draw @ 4.1000  |  1st Half Corners: Over 4.5 @ 1.7500,,
X-Under 4.5,4.1,2.02,8.5,Match Result: Draw @ 4.1000  |  1st Half Corners: Under 4.5 @ 2.0200,,
1-Under 4.5,1.82,1.72,3.05,Match Result: RC Celta de Vigo @ 1.8200  |  1st Half Corners: Under 4.5 @ 1.7200,,
2-Over 4.5,5,2.05,9.75,Match Result: Deportivo Alaves @ 5.0000  |  1st Half Corners: Over 4.5 @ 2.0500,,
1-Over 4.5,2.45,1.93,4.45,Match Result: Deportivo Alaves @ 2.4500  |  1st Half Corners: Over 4.5 @ 1.9300,,
1-Under 4.5,2.45,1.82,4.25,Match Result: Deportivo Alaves @ 2.4500  |  1st Half Corners: Under 4.5 @ 1.8200,,
2-Over 4.5,3.1,1.93,5.5,Match Result: CA Osasuna @ 3.1000  |  1st Half Corners: Over 4.5 @ 1.9300,,
2-Under 4.5,3.1,1.82,5.6,Match Result: CA Osasuna @ 3.1000  |  1st Half Corners: Under 4.5 @ 1.8200,,
X-Over 4.5,3.15,1.93,6.1,Match Result: Draw @ 3.1500  |  1st Half Corners: Over 4.5 @ 1.9300,,
X-Under 4.5,3.15,1.82,5.8,Match Result: Draw @ 3.1500  |  1st Half Corners: Under 4.5 @ 1.8200,,
1-Over 4.5,1.62,1.72,2.75,Match Result: Real Sociedad @ 1.6200  |  1st Half Corners: Over 4.5 @ 1.7200,,
1-Under 4.5,1.62,2.05,3.2,Match Result: Real Sociedad @ 1.6200  |  1st Half Corners: Under 4.5 @ 2.0500,,
X-Over 4.5,3.95,1.72,6.7,Match Result: Draw @ 3.9500  |  1st Half Corners: Over 4.5 @ 1.7200,,
X-Under 4.5,3.95,2.05,8,Match Result: Draw @ 3.9500  |  1st Half Corners: Under 4.5 @ 2.0500,,
2-Over 4.5,5.6,1.72,8.5,Match Result: Levante UD @ 5.6000  |  1st Half Corners: Over 4.5 @ 1.7200,,
2-Under 4.5,5.6,2.05,10.5,Match Result: Levante UD @ 5.6000  |  1st Half Corners: Under 4.5 @ 2.0500,,
1-Over 4.5,3.1,2.12,6.1,Match Result: Getafe CF @ 3.1000  |  1st Half Corners: Over 4.5 @ 2.1200,,
1-Under 4.5,3.1,1.67,5.1,Match Result: Getafe CF @ 3.1000  |  1st Half Corners: Under 4.5 @ 1.6700,,
2-Over 4.5,2.65,2.12,5.7,Match Result: Athletic Bilbao @ 2.6500  |  1st Half Corners: Over 4.5 @ 2.1200,,
2-Under 4.5,2.65,1.67,4.15,Match Result: Athletic Bilbao @ 2.6500  |  1st Half Corners: Under 4.5 @ 1.6700,,
X-Under 4.5,2.87,1.67,5,Match Result: Draw @ 2.8700  |  1st Half Corners: Under 4.5 @ 1.6700,,
1-Over 4.5,1.91,1.88,3.45,Match Result: Villarreal CF @ 1.9100  |  1st Half Corners: Over 4.5 @ 1.8800,,
1-Under 4.5,1.91,1.85,3.4,Match Result: Villarreal CF @ 1.9100  |  1st Half Corners: Under 4.5 @ 1.8500,,
2-Over 4.5,3.95,1.88,7,Match Result: Real Sociedad @ 3.9500  |  1st Half Corners: Over 4.5 @ 1.8800,,
2-Under 4.5,3.95,1.85,6.9,Match Result: Real Sociedad @ 3.9500  |  1st Half Corners: Under 4.5 @ 1.8500,,
1-Under 4.5,1.9,1.87,3.35,Match Result: Real Sociedad @ 1.9000  |  1st Half Corners: Under 4.5 @ 1.8700,,
1-Over 4.5,1.9,1.87,3.5,Match Result: Real Sociedad @ 1.9000  |  1st Half Corners: Over 4.5 @ 1.8700,,
2-Over 4.5,4.2,1.87,7.6,Match Result: CA Osasuna @ 4.2000  |  1st Half Corners: Over 4.5 @ 1.8700,,
2-Under 4.5,4.2,1.87,7.5,Match Result: CA Osasuna @ 4.2000  |  1st Half Corners: Under 4.5 @ 1.8700,,
1-Over 4.5,2.18,1.98,4.1,Match Result: Real Betis Balompie @ 2.1800  |  1st Half Corners: Over 4.5 @ 1.9800,,
1-Under 4.5,2.18,1.78,3.65,Match Result: Real Betis Balompie @ 2.1800  |  1st Half Corners: Under 4.5 @ 1.7800,,
X-Over 4.5,3.25,1.98,6.5,Match Result: Draw @ 3.2500  |  1st Half Corners: Over 4.5 @ 1.9800,,
2-Over 4.5,3.55,1.98,6.6,Match Result: RC Celta de Vigo @ 3.5500  |  1st Half Corners: Over 4.5 @ 1.9800,,
2-Under 4.5,3.55,1.78,6.1,Match Result: RC Celta de Vigo @ 3.5500  |  1st Half Corners: Under 4.5 @ 1.7800,,
1-Over 4.5,1.25,1.65,2.02,Match Result: FC Barcelona @ 1.2500  |  1st Half Corners: Over 4.5 @ 1.6500,,
2-Under 4.5,10.25,2.15,18,Match Result: Rayo Vallecano @ 10.2500  |  1st Half Corners: Under 4.5 @ 2.1500,,
X-Under 4.5,6.6,2.15,14.5,Match Result: Draw @ 6.6000  |  1st Half Corners: Under 4.5 @ 2.1500,,
1-Over 4.5,2.32,2.02,4.4,Match Result: Valencia CF @ 2.3200  |  1st Half Corners: Over 4.5 @ 2.0200,,
1-Under 4.5,2.32,1.75,3.85,Match Result: Valencia CF @ 2.3200  |  1st Half Corners: Under 4.5 @ 1.7500,,
2-Over 4.5,3.15,2.02,6.2,Match Result: RC Celta de Vigo @ 3.1500  |  1st Half Corners: Over 4.5 @ 2.0200,,
2-Under 4.5,3.15,1.75,5.3,Match Result: RC Celta de Vigo @ 3.1500  |  1st Half Corners: Under 4.5 @ 1.7500,,
X-Over 4.5,3.3,2.02,6.7,Match Result: Draw @ 3.3000  |  1st Half Corners: Over 4.5 @ 2.0200,,
X-Under 4.5,3.3,1.75,5.8,Match Result: Draw @ 3.3000  |  1st Half Corners: Under 4.5 @ 1.7500,,
2-Over 4.5,3.7,2.05,7.2,Match Result: Valencia CF @ 3.7000  |  1st Half Corners: Over 4.5 @ 2.0500,,
X-Under 4.5,3,1.72,5.2,Match Result: Draw @ 3.0000  |  1st Half Corners: Under 4.5 @ 1.7200,,
1-Over 4.5,3.25,1.95,5.9,Match Result: Girona FC @ 3.2500  |  1st Half Corners: Over 4.5 @ 1.9500,,
1-Under 4.5,3.25,1.8,5.4,Match Result: Girona FC @ 3.2500  |  1st Half Corners: Under 4.5 @ 1.8000,,
2-Over 4.5,2.27,1.95,4.2,Match Result: Villarreal CF @ 2.2700  |  1st Half Corners: Over 4.5 @ 1.9500,,
2-Under 4.5,2.27,1.8,3.8,Match Result: Villarreal CF @ 2.2700  |  1st Half Corners: Under 4.5 @ 1.8000,,
X-Over 4.5,3.35,1.95,6.5,Match Result: Draw @ 3.3500  |  1st Half Corners: Over 4.5 @ 1.9500,,
1-Over 4.5,1.3,1.62,2.07,Match Result: FC Barcelona @ 1.3000  |  1st Half Corners: Over 4.5 @ 1.6200,,
X-Over 4.5,5.7,1.62,8.75,Match Result: Draw @ 5.7000  |  1st Half Corners: Over 4.5 @ 1.6200,,
X-Under 4.5,5.7,2.2,13.5,Match Result: Draw @ 5.7000  |  1st Half Corners: Under 4.5 @ 2.2000,,
2-Under 4.5,9.75,2.2,19,Match Result: Sevilla FC @ 9.7500  |  1st Half Corners: Under 4.5 @ 2.2000,,
1-Under 4.5,1.29,2.2,2.8,Match Result: FC Barcelona @ 1.2900  |  1st Half Corners: Under 4.5 @ 2.2000,,
1-Over 4.5,2.15,2.07,4.25,Match Result: Goztepe SK @ 2.1500  |  1st Half Corners: Over 4.5 @ 2.0700,,
1-Under 4.5,2.15,1.7,3.45,Match Result: Goztepe SK @ 2.1500  |  1st Half Corners: Under 4.5 @ 1.7000,,
2-Over 4.5,3.8,2.07,7.2,Match Result: Alanyaspor @ 3.8000  |  1st Half Corners: Over 4.5 @ 2.0700,,
X-Over 4.5,2.92,2.07,6.2,Match Result: Draw @ 2.9200  |  1st Half Corners: Over 4.5 @ 2.0700,,
X-Under 4.5,2.92,1.7,5.1,Match Result: Draw @ 2.9200  |  1st Half Corners: Under 4.5 @ 1.7000,,
1-Over 4.5,1.62,1.85,3,Match Result: Galatasaray SK @ 1.6200  |  1st Half Corners: Over 4.5 @ 1.8500,,
1-Under 4.5,1.62,1.88,2.87,Match Result: Galatasaray SK @ 1.6200  |  1st Half Corners: Under 4.5 @ 1.8800,,
2-Over 4.5,4.65,1.85,7.9,Match Result: Istanbul Basaksehir FK @ 4.6500  |  1st Half Corners: Over 4.5 @ 1.8500,,
2-Under 4.5,4.65,1.88,7.7,Match Result: Istanbul Basaksehir FK @ 4.6500  |  1st Half Corners: Under 4.5 @ 1.8800,,
X-Over 4.5,4.25,1.85,7.8,Match Result: Draw @ 4.2500  |  1st Half Corners: Over 4.5 @ 1.8500,,
1-Under 4.5,2.75,1.82,4.75,Match Result: Girona FC @ 2.7500  |  1st Half Corners: Under 4.5 @ 1.8200,,
1-Over 4.5,2.75,1.93,4.8,Match Result: Girona FC @ 2.7500  |  1st Half Corners: Over 4.5 @ 1.9300,,
X-Over 4.5,3.25,1.93,6.3,Match Result: Draw @ 3.2500  |  1st Half Corners: Over 4.5 @ 1.9300,,
X-Under 4.5,3.25,1.82,5.9,Match Result: Draw @ 3.2500  |  1st Half Corners: Under 4.5 @ 1.8200,,
2-Under 4.5,2.67,1.82,4.7,Match Result: Athletic Bilbao @ 2.6700  |  1st Half Corners: Under 4.5 @ 1.8200,,
2-Over 4.5,2.67,1.93,5,Match Result: Athletic Bilbao @ 2.6700  |  1st Half Corners: Over 4.5 @ 1.9300,,
1-Over 4.5,2.3,2.07,4.6,Match Result: CA Osasuna @ 2.3000  |  1st Half Corners: Over 4.5 @ 2.0700,,
2-Over 4.5,3.15,2.07,6.2,Match Result: Girona FC @ 3.1500  |  1st Half Corners: Over 4.5 @ 2.0700,,
2-Under 4.5,3.15,1.7,5.1,Match Result: Girona FC @ 3.1500  |  1st Half Corners: Under 4.5 @ 1.7000,,
1-Over 4.5,1.6,1.95,3.15,Match Result: Atletico Madrid @ 1.6000  |  1st Half Corners: Over 4.5 @ 1.9500,,
1-Under 4.5,1.6,1.8,2.77,Match Result: Atletico Madrid @ 1.6000  |  1st Half Corners: Under 4.5 @ 1.8000,,
X-Over 4.5,3.6,1.95,6.8,Match Result: Draw @ 3.6000  |  1st Half Corners: Over 4.5 @ 1.9500,,
X-Under 4.5,3.6,1.8,6.7,Match Result: Draw @ 3.6000  |  1st Half Corners: Under 4.5 @ 1.8000,,
2-Over 4.5,6.9,1.95,12,Match Result: Getafe CF @ 6.9000  |  1st Half Corners: Over 4.5 @ 1.9500,,
2-Under 4.5,6.2,1.78,10.75,Match Result: Getafe CF @ 6.2000  |  1st Half Corners: Under 4.5 @ 1.7800,,
1-Under 4.5,1.53,1.75,2.57,Match Result: Istanbul Basaksehir FK @ 1.5300  |  1st Half Corners: Under 4.5 @ 1.7500,,
2-Over 4.5,5.5,2,9.75,Match Result: Antalyaspor @ 5.5000  |  1st Half Corners: Over 4.5 @ 2.0000,,
X-Over 4.5,4.2,2,8.25,Match Result: Draw @ 4.2000  |  1st Half Corners: Over 4.5 @ 2.0000,,
2-Under 4.5,5.5,1.75,9,Match Result: Antalyaspor @ 5.5000  |  1st Half Corners: Under 4.5 @ 1.7500,,
1-Over 4.5,4.7,1.98,8,Match Result: Eyupspor @ 4.7000  |  1st Half Corners: Over 4.5 @ 1.9800,,
2-Over 4.5,1.65,1.98,3.2,Match Result: Trabzonspor @ 1.6500  |  1st Half Corners: Over 4.5 @ 1.9800,,
1-Over 4.5,1.23,1.7,2.12,Match Result: Fenerbahce SK @ 1.2300  |  1st Half Corners: Over 4.5 @ 1.7000,,
1-Under 4.5,1.23,2.07,2.42,Match Result: Fenerbahce SK @ 1.2300  |  1st Half Corners: Under 4.5 @ 2.0700,,
X-Over 4.5,5.8,1.7,9.25,Match Result: Draw @ 5.8000  |  1st Half Corners: Over 4.5 @ 1.7000,,
X-Under 4.5,5.8,2.07,12.5,Match Result: Draw @ 5.8000  |  1st Half Corners: Under 4.5 @ 2.0700,,
2-Over 4.5,11.75,1.7,15.5,Match Result: Gaziantep FK @ 11.7500  |  1st Half Corners: Over 4.5 @ 1.7000,,
2-Under 4.5,11.75,2.07,22,Match Result: Gaziantep FK @ 11.7500  |  1st Half Corners: Under 4.5 @ 2.0700,,
1-Over 4.5,2,2.25,4.3,Match Result: Alanyaspor @ 2.0000  |  1st Half Corners: Over 4.5 @ 2.2500,,
1-Under 4.5,2,1.6,3.1,Match Result: Alanyaspor @ 2.0000  |  1st Half Corners: Under 4.5 @ 1.6000,,
X-Over 4.5,3.2,2.25,7.4,Match Result: Draw @ 3.2000  |  1st Half Corners: Over 4.5 @ 2.2500,,
2-Under 4.5,3.85,1.6,5.9,Match Result: Kocaelispor @ 3.8500  |  1st Half Corners: Under 4.5 @ 1.6000,,
X-Under 4.5,3.2,1.6,5.3,Match Result: Draw @ 3.2000  |  1st Half Corners: Under 4.5 @ 1.6000,,
1-Over 4.5,1.98,2.05,3.9,Match Result: UD Las Palmas @ 1.9800  |  1st Half Corners: Over 4.5 @ 2.0500,,
1-Under 4.5,1.98,1.72,3.25,Match Result: UD Las Palmas @ 1.9800  |  1st Half Corners: Under 4.5 @ 1.7200,,
2-Over 4.5,4.4,2.05,9,Match Result: Granada CF @ 4.4000  |  1st Half Corners: Over 4.5 @ 2.0500,,
2-Under 4.5,4.4,1.72,7.1,Match Result: Granada CF @ 4.4000  |  1st Half Corners: Under 4.5 @ 1.7200,,
X-Over 4.5,3.1,2.05,6.2,Match Result: Draw @ 3.1000  |  1st Half Corners: Over 4.5 @ 2.0500,,
X-Under 4.5,3.1,1.72,5.4,Match Result: Draw @ 3.1000  |  1st Half Corners: Under 4.5 @ 1.7200,,
1-Over 4.5,6,1.93,11,Match Result: Al-Fayha FC @ 6.0000  |  1st Half Corners: Over 4.5 @ 1.9300,,
1-Under 4.5,6,1.82,10.5,Match Result: Al-Fayha FC @ 6.0000  |  1st Half Corners: Under 4.5 @ 1.8200,,
2-Over 4.5,1.52,1.93,2.95,Match Result: Al-Ahli SFC @ 1.5200  |  1st Half Corners: Over 4.5 @ 1.9300,,
2-Under 4.5,1.52,1.82,2.75,Match Result: Al-Ahli SFC @ 1.5200  |  1st Half Corners: Under 4.5 @ 1.8200,,
X-Over 4.5,4.45,1.93,8.5,Match Result: Draw @ 4.4500  |  1st Half Corners: Over 4.5 @ 1.9300,,
X-Under 4.5,4.45,1.82,8.25,Match Result: Draw @ 4.4500  |  1st Half Corners: Under 4.5 @ 1.8200,,
1-Over 4.5,1.91,1.78,3.25,Match Result: Molde FK @ 1.9100  |  1st Half Corners: Over 4.5 @ 1.7800,,
1-Under 4.5,1.91,1.98,3.65,Match Result: Molde FK @ 1.9100  |  1st Half Corners: Under 4.5 @ 1.9800,,
2-Over 4.5,3.7,1.78,6,Match Result: Rosenborg BK @ 3.7000  |  1st Half Corners: Over 4.5 @ 1.7800,,
2-Under 4.5,3.7,1.98,7.1,Match Result: Rosenborg BK @ 3.7000  |  1st Half Corners: Under 4.5 @ 1.9800,,
X-Over 4.5,3.6,1.78,6.3,Match Result: Draw @ 3.6000  |  1st Half Corners: Over 4.5 @ 1.7800,,
X-Under 4.5,3.6,1.98,7,Match Result: Draw @ 3.6000  |  1st Half Corners: Under 4.5 @ 1.9800,,
1-Over 5.5,1.45,2.22,3.05,Match Result: PSV Eindhoven @ 1.4500  |  1st Half Corners: Over 5.5 @ 2.2200,,
1-Under 5.5,1.45,1.62,2.25,Match Result: PSV Eindhoven @ 1.4500  |  1st Half Corners: Under 5.5 @ 1.6200,,
X-Over 5.5,5.4,2.22,12.5,Match Result: Draw @ 5.4000  |  1st Half Corners: Over 5.5 @ 2.2200,,
2-Over 5.5,5.7,2.22,9.75,Match Result: NEC Nijmegen @ 5.7000  |  1st Half Corners: Over 5.5 @ 2.2200,,
2-Under 5.5,5.7,1.62,7.6,Match Result: NEC Nijmegen @ 5.7000  |  1st Half Corners: Under 5.5 @ 1.6200,,
X-Under 5.5,5.4,1.62,9,Match Result: Draw @ 5.4000  |  1st Half Corners: Under 5.5 @ 1.6200,,
1-Over 4.5,5.4,1.67,7.5,Match Result: KVC Westerlo @ 5.4000  |  1st Half Corners: Over 4.5 @ 1.6700,,
1-Under 4.5,5.4,2.12,10.25,Match Result: KVC Westerlo @ 5.4000  |  1st Half Corners: Under 4.5 @ 2.1200,,
2-Over 4.5,1.55,1.67,2.5,Match Result: Club Brugge KV @ 1.5500  |  1st Half Corners: Over 4.5 @ 1.6700,,
2-Under 4.5,1.55,2.12,3.3,Match Result: Club Brugge KV @ 1.5500  |  1st Half Corners: Under 4.5 @ 2.1200,,
X-Over 4.5,4.5,1.67,7.1,Match Result: Draw @ 4.5000  |  1st Half Corners: Over 4.5 @ 1.6700,,
X-Under 4.5,4.5,2.12,9.75,Match Result: Draw @ 4.5000  |  1st Half Corners: Under 4.5 @ 2.1200,,
1-Over 4.5,2,1.85,3.45,Match Result: FC St. Gallen @ 2.0000  |  1st Half Corners: Over 4.5 @ 1.8500,,
1-Under 4.5,2,1.9,3.65,Match Result: FC St. Gallen @ 2.0000  |  1st Half Corners: Under 4.5 @ 1.9000,,
2-Over 4.5,3.55,1.85,6.1,Match Result: FC Lugano @ 3.5500  |  1st Half Corners: Over 4.5 @ 1.8500,,
X-Over 4.5,3.5,1.85,6.2,Match Result: Draw @ 3.5000  |  1st Half Corners: Over 4.5 @ 1.8500,,
X-Under 4.5,3.5,1.9,6.5,Match Result: Draw @ 3.5000  |  1st Half Corners: Under 4.5 @ 1.9000,,
1-Over 4.5,1.53,2.15,3.3,Match Result: FC Stade LS Ouchy @ 1.5300  |  1st Half Corners: Over 4.5 @ 2.1500,,
1-Under 4.5,1.53,1.62,2.45,Match Result: FC Stade LS Ouchy @ 1.5300  |  1st Half Corners: Under 4.5 @ 1.6200,,
2-Over 4.5,5.1,2.15,11,Match Result: FC Stade Nyonnais @ 5.1000  |  1st Half Corners: Over 4.5 @ 2.1500,,
2-Under 4.5,5.1,1.62,8.5,Match Result: FC Stade Nyonnais @ 5.1000  |  1st Half Corners: Under 4.5 @ 1.6200,,
X-Over 4.5,4.35,2.15,8.75,Match Result: Draw @ 4.3500  |  1st Half Corners: Over 4.5 @ 2.1500,,
X-Under 4.5,4.35,1.62,7.2,Match Result: Draw @ 4.3500  |  1st Half Corners: Under 4.5 @ 1.6200,,
1-Over 4.5,3.65,1.72,5.7,Match Result: FC Zurich @ 3.6500  |  1st Half Corners: Over 4.5 @ 1.7200,,
1-Under 4.5,3.65,2.05,6.8,Match Result: FC Zurich @ 3.6500  |  1st Half Corners: Under 4.5 @ 2.0500,,
2-Over 4.5,1.88,1.72,3.15,Match Result: FC Sion @ 1.8800  |  1st Half Corners: Over 4.5 @ 1.7200,,
2-Under 4.5,1.88,2.05,3.75,Match Result: FC Sion @ 1.8800  |  1st Half Corners: Under 4.5 @ 2.0500,,
X-Over 4.5,3.8,1.72,6.4,Match Result: Draw @ 3.8000  |  1st Half Corners: Over 4.5 @ 1.7200,,
X-Under 4.5,3.8,2.05,7.8,Match Result: Draw @ 3.8000  |  1st Half Corners: Under 4.5 @ 2.0500,,
1-Over 4.5,1.55,1.75,2.75,Match Result: FC Thun @ 1.5500  |  1st Half Corners: Over 4.5 @ 1.7500,,
1-Under 4.5,1.55,2.02,2.92,Match Result: FC Thun @ 1.5500  |  1st Half Corners: Under 4.5 @ 2.0200,,
2-Over 4.5,6.2,1.75,9.25,Match Result: Grasshoppers @ 6.2000  |  1st Half Corners: Over 4.5 @ 1.7500,,
2-Under 4.5,6.2,2.02,10.75,Match Result: Grasshoppers @ 6.2000  |  1st Half Corners: Under 4.5 @ 2.0200,,
X-Under 4.5,3.85,2.02,7.3,Match Result: Draw @ 3.8500  |  1st Half Corners: Under 4.5 @ 2.0200,,
1-Over 4.5,3.4,1.95,5.9,Match Result: Angers SCO @ 3.4000  |  1st Half Corners: Over 4.5 @ 1.9500,,
2-Over 4.5,2.32,1.95,4.45,Match Result: OGC Nice @ 2.3200  |  1st Half Corners: Over 4.5 @ 1.9500,,
2-Under 4.5,2.32,1.8,4.05,Match Result: OGC Nice @ 2.3200  |  1st Half Corners: Under 4.5 @ 1.8000,,
X-Over 4.5,3.1,1.95,6,Match Result: Draw @ 3.1000  |  1st Half Corners: Over 4.5 @ 1.9500,,
X-Under 4.5,3.1,1.8,5.6,Match Result: Draw @ 3.1000  |  1st Half Corners: Under 4.5 @ 1.8000,,
1-Over 4.5,2.22,1.87,3.9,Match Result: Stade Rennais FC @ 2.2200  |  1st Half Corners: Over 4.5 @ 1.8700,,
1-Under 4.5,2.22,1.87,3.95,Match Result: Stade Rennais FC @ 2.2200  |  1st Half Corners: Under 4.5 @ 1.8700,,
2-Over 4.5,3.35,1.87,6.1,Match Result: Lille OSC @ 3.3500  |  1st Half Corners: Over 4.5 @ 1.8700,,
2-Under 4.5,3.35,1.87,5.8,Match Result: Lille OSC @ 3.3500  |  1st Half Corners: Under 4.5 @ 1.8700,,
X-Over 4.5,3.3,1.87,6.2,Match Result: Draw @ 3.3000  |  1st Half Corners: Over 4.5 @ 1.8700,,
1-Over 4.5,1.65,1.95,3.2,Match Result: AS Monaco @ 1.6500  |  1st Half Corners: Over 4.5 @ 1.9500,,
1-Under 4.5,1.65,1.8,2.8,Match Result: AS Monaco @ 1.6500  |  1st Half Corners: Under 4.5 @ 1.8000,,
2-Under 4.5,5.1,1.8,8.75,Match Result: Stade Brestois 29 @ 5.1000  |  1st Half Corners: Under 4.5 @ 1.8000,,
X-Over 4.5,4,1.95,7.8,Match Result: Draw @ 4.0000  |  1st Half Corners: Over 4.5 @ 1.9500,,
X-Under 4.5,4,1.8,7.1,Match Result: Draw @ 4.0000  |  1st Half Corners: Under 4.5 @ 1.8000,,
2-Over 4.5,5.1,1.9,8.5,Match Result: Stade Brestois 29 @ 5.1000  |  1st Half Corners: Over 4.5 @ 1.9000,,
1-Over 4.5,1.57,1.75,2.7,Match Result: FC Twente Enschede @ 1.5700  |  1st Half Corners: Over 4.5 @ 1.7500,,
1-Under 4.5,1.57,2,3,Match Result: FC Twente Enschede @ 1.5700  |  1st Half Corners: Under 4.5 @ 2.0000,,
2-Over 4.5,5.6,1.75,8.75,Match Result: FC Utrecht @ 5.6000  |  1st Half Corners: Over 4.5 @ 1.7500,,
2-Under 4.5,5.6,2,10.5,Match Result: FC Utrecht @ 5.6000  |  1st Half Corners: Under 4.5 @ 2.0000,,
X-Over 4.5,4.25,1.75,7.3,Match Result: Draw @ 4.2500  |  1st Half Corners: Over 4.5 @ 1.7500,,
X-Under 4.5,4.25,2,8.5,Match Result: Draw @ 4.2500  |  1st Half Corners: Under 4.5 @ 2.0000,,
1-Over 4.5,1.78,1.98,3.4,Match Result: Tromso IL @ 1.7800  |  1st Half Corners: Over 4.5 @ 1.9800,,
1-Under 4.5,1.78,1.78,3.1,Match Result: Tromso IL @ 1.7800  |  1st Half Corners: Under 4.5 @ 1.7800,,
2-Over 4.5,4.2,1.98,7.6,Match Result: Fredrikstad FK @ 4.2000  |  1st Half Corners: Over 4.5 @ 1.9800,,
2-Under 4.5,4.2,1.78,7.3,Match Result: Fredrikstad FK @ 4.2000  |  1st Half Corners: Under 4.5 @ 1.7800,,
1-Over 4.5,1.45,1.65,2.35,Match Result: AZ Alkmaar @ 1.4500  |  1st Half Corners: Over 4.5 @ 1.6500,,
1-Under 4.5,1.45,2.15,2.95,Match Result: AZ Alkmaar @ 1.4500  |  1st Half Corners: Under 4.5 @ 2.1500,,
2-Over 4.5,7,1.65,10,Match Result: Heracles Almelo @ 7.0000  |  1st Half Corners: Over 4.5 @ 1.6500,,
2-Under 4.5,7,2.15,14,Match Result: Heracles Almelo @ 7.0000  |  1st Half Corners: Under 4.5 @ 2.1500,,
X-Over 4.5,4.6,1.65,7.5,Match Result: Draw @ 4.6000  |  1st Half Corners: Over 4.5 @ 1.6500,,
1-Over 4.5,1.85,1.78,3.2,Match Result: KFUM Oslo @ 1.8500  |  1st Half Corners: Over 4.5 @ 1.7800,,
1-Under 4.5,1.85,1.98,3.5,Match Result: KFUM Oslo @ 1.8500  |  1st Half Corners: Under 4.5 @ 1.9800,,
2-Over 4.5,4.05,1.78,6.5,Match Result: IK Start @ 4.0500  |  1st Half Corners: Over 4.5 @ 1.7800,,
2-Under 4.5,4.05,1.98,8,Match Result: IK Start @ 4.0500  |  1st Half Corners: Under 4.5 @ 1.9800,,
X-Over 4.5,3.6,1.78,6.2,Match Result: Draw @ 3.6000  |  1st Half Corners: Over 4.5 @ 1.7800,,
X-Under 4.5,3.6,1.98,6.9,Match Result: Draw @ 3.6000  |  1st Half Corners: Under 4.5 @ 1.9800,,
1-Over 4.5,4.9,1.72,7.2,Match Result: Kristiansund BK @ 4.9000  |  1st Half Corners: Over 4.5 @ 1.7200,,
1-Under 4.5,4.9,2.05,9.5,Match Result: Kristiansund BK @ 4.9000  |  1st Half Corners: Under 4.5 @ 2.0500,,
2-Over 4.5,1.6,1.72,2.7,Match Result: SK Brann @ 1.6000  |  1st Half Corners: Over 4.5 @ 1.7200,,
2-Under 4.5,1.6,2.05,3.15,Match Result: SK Brann @ 1.6000  |  1st Half Corners: Under 4.5 @ 2.0500,,
X-Over 4.5,4.2,1.72,7.1,Match Result: Draw @ 4.2000  |  1st Half Corners: Over 4.5 @ 1.7200,,
